DOU2,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,
DOWN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,17044.0,24300.0,,23695.0,,22589.0,,12492.0,,16310.0,,,,,,24922.0,,,20553.0,,,,,,,,,,14373.0,,35640.0
DREA,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,10700.0,,,,,,,,,,,,,,,,,,,,,,1887.0,,,,,,
DREA,chinstrap penguin,,,,,,,,,,,,,,,,,,,46.0,,,,,,95.0,109.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DREW,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUKE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,3283.0,,,4749.0,,,4544.0,,2307.0,,4003.0,,,,,,,,,,,,,,,,,,16340.0,,,8548.0
DUND,gentoo penguin,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUPT,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,18.0,21.0,,22.0
DUPT,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.0,185.0,,291.0
DURO,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,,,,,,,
DURO,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9400.0,,,,,,,,,,,,,,,,,,,,,,,
DURO,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DURV,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,29170.0,,
DUTH,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
EADI,chinstrap penguin,,,,,,,,,,,,,,,,,,,5150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EARL,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23649.0,,,,,,,,,,,,,
ECAP,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECKE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,30.0,,,,,41.0,,
EDEN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46855.0,,,,,,,,,,,,,,45374.0,,,
EDMO,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,1431.0,,,1867.0,,,2491.0,,1792.0,,1316.0,1338.0,1381.0,,,1622.0,,,,,,,,,3015.0,2441.0,,,,,,,2698.0
EDWI,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58058.0,,,,
EIP0,chinstrap penguin,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIP1,chinstrap penguin,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIP2,chinstrap penguin,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIP3,chinstrap penguin,,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIP4,chinstrap penguin,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIP5,chinstrap penguin,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELLI,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,21400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELPT,gentoo penguin,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMPE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMPE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
ENTR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,,,,,566.0,902.0,,,,,551.0,696.0,726.0
ENTW,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.0,,
ETNA,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,,,
EVEN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,163.0,
EVER,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,
FARE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0
FARI,chinstrap penguin,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBER,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,,
FERG,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,7420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FERR,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,61000.0,,,,,,,,,,38130.0,,,,,,,,,,,35858.0,,,,,,,,,
FERR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,14200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FERR,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FISH,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,,,,,,,,1161.0,,,913.0,,912.0,
FITC,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,
FITC,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIZK,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,
FLIE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,
FLOR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORB,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.0,,,
FORT,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,,,,,,,,853.0,,,,,,,,,,,,983.0,,
FORT,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,,720.0,,
FRAE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.0,,,1020.0,,847.0,711.0,953.0,,,,,791.0,,,980.0,800.0,,,1944.0,1312.0,,,,991.0,,,
FRAM,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.0,,,,,,,,,,,,878.0,,,
FRAW,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,42996.0,,,,,58987.0,70205.0,,54753.0,,45630.0,54928.0,41356.0,,,,,,,,,,,,94338.0,66689.0,,,,41339.0,,,
FRED,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,40820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRPT,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,49410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FURS,chinstrap penguin,,,,,,,,,,,,,,,,,,70450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALE,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,369.0,588.0
GALS,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,
GAMP,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAST,chinstrap penguin,,,,,,,,,,,,,,,417.0,,,,,,,,,,,,,500.0,,250.0,,,,,,,,,,,,,,,,,,,,,,353.0,,225.0,
GEDD,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,800.0,,600.0,,,,447.0,,414.0,,383.0,397.0,327.0,,356.0,,,,269.0,246.0,260.0,213.0,256.0,232.0,139.0,193.0,215.0,229.0
GEOR,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,,,1631.0,,1752.0,,,,,,,,,,1995.0,2464.0,,1200.0,2196.0,2555.0,1158.0,2408.0,3296.0,2824.0
GERD,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.0,,,
GERD,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GERL,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GERL,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GERL,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,1023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBA,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GING,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.0,,,
GLAN,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,133.0,49.0,,63.0,,145.0,
GNEY,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12246.0,,,
GOLF,chinstrap penguin,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOPT,adelie penguin,,,,,,,,,,,,,,,,,,,,6174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3926.0,,,
GOPT,chinstrap penguin,,,,,,,,,,,,,,,,,,,,13115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOSL,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,9764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOSL,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOUR,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16334.0,,,,,,,,,,,,,,,
GOUR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOUR,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.0,,,,,,,,,,,,,,,,
GOWC,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRAP,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,,,,,,,,,,18500.0,,,,,,,,,,,16300.0,,,,,,,,,
GRAP,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GREE,chinstrap penguin,,,,,,,,,,,,,,11555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GREE,gentoo penguin,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GREI,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
GREI,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
GREY,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,2350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRIB,chinstrap penguin,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRIB,gentoo penguin,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRIN,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HALF,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,,1747.0,,,,,,3342.0,,3312.0,,,,,,,,,1732.0,2023.0,,2036.0,2161.0,2094.0,1818.0
HANN,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
HANN,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.0,1281.0,1158.0,1138.0,,1061.0,,,,,759.0,,,,,,593.0,,,646.0
HANN,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.0,,,,,,,,,1115.0,1350.0,,,,,,,1885.0,,,,,,,,,
HANS,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13381.0,13381.0,,,,,,,5980.0,,
HANS,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13381.0,,,,,,,,,,
HARM,chinstrap penguin,,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,,110875.0,,,,,,,89685.0,,,,,,,,,,,,,,,,,,
HARM,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3957.0,,,,,,,3347.0,,,,,,,,,,,,,,,,,,
HASW,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4011.0,,
HBAY,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21033.0,,
HENN,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HENR,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,
HERO,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276938.0,,,,,,,,,,,,,,,,,
HERO,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,,,,,,,,,,,,,,,,,
HEYW,chinstrap penguin,,,,,,,,,,,23000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINO,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,,,
HOLD,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.0,
HOLL,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16623.0,,,,,,,,,,,,,,,,,,,,,30514.0,,,
HOPE,adelie penguin,,,,,,,,,,,,,,,,,,,,,117095.0,,,,,,123850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOPE,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPSW,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.0,,
HUMB,adelie penguin,,,,,,,,,,,,,,,,,,,,,2343.0,2140.0,,,2393.0,2525.0,2407.0,2560.0,,,,,,,,,,,,,,,,,,,,,,,,,587.0,,
HUMB,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUMM,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUMP,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,50.0,400.0,20.0,,16.0,,57.0,
HUNT,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HURE,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
HURW,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HUTB,chinstrap penguin,,,,,,,,,,,,,,10810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUTB,gentoo penguin,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYDR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,526.0,,,,417.0,,448.0,,,,,,700.0,,,,,
IFOI,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.0,,,,,,,,,,,,,,,
INAC,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
INEX,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,20985.0,,21800.0,28715.0,,23528.0,,20029.0,20881.0,22336.0,,,,,19938.0,,,27967.0,18313.0,,,33968.0,27347.0,,,,39468.0,,,36117.0
INTE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOLB,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,12630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JACO,chinstrap penguin,,,,,,,,,,,,,,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JACP,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,14.0,
JADE,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
JANE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.0,,,
JAQU,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,
JING,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.0,
JING,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
JOHN,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,
JONA,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,120.0,,,,,,,,,,,,
JONE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,247.0,,167.0,133.0,,112.0,101.0,,,,,,,55.0,,,,,,,,,,,,20.0,,,41.0
JORG,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3733.0,,,,,,,,,,,,,,
JOUB,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,363.0,,878.0,,,,,1251.0,,,,,,,,,,,,,,,,,,,,,,,
JOUB,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,17.0,24.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOUB,gentoo penguin,,,,,,,,,,,,,,,,54.0,,,,,,,,41.0,50.0,61.0,,,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,
JOUG,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,627.0,786.0,,,,,1616.0,,,,,,,,1595.0,1545.0,1437.0,1681.0,1934.0,837.0,1556.0,1540.0,1306.0,1409.0,1282.0,1276.0,1479.0,1521.0,1147.0,1172.0,1264.0,1265.0
JUAN,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JULE,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43259.0,,,,,,,,,,,,,56399.0,,,
KATE,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAYR,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,0.0,,,
KELL,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,26890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KETL,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KETL,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIDS,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,1334.0,,,
KING,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,
KIRB,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4325.0,,
KIRT,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12955.0,,,,,,,
KJEL,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNOB,adelie penguin,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNOB,gentoo penguin,,,,,,,,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUNO,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,
KUZI,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
LAJA,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,,,,,,,,,,,,,,,,,,,,,,
LAKT,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,
LARS,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUF,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,1167.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
LAUT,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,,,
LAVO,adelie penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,
LEGU,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,
LEPP,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEWI,adelie penguin,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.0,,,,
LION,adelie penguin,,,,,,,,,,,,,,,,,,,,,,12345.0,13580.0,,,,,,,,,,,,,7113.0,7825.0,8882.0,,,,,,,,,,,,4216.0,3661.0,3751.0,,,
LION,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,,,,,,,,,,,,,16.0,7.0,3.0,,,,,,,,,,,,11.0,24.0,32.0,,,
LION,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,1105.0,1348.0,,,,,,,,,,,,,2642.0,2207.0,1759.0,,,,,,,,,,,,2996.0,2699.0,3004.0,,,
LITC,adelie penguin,,,,,,,,,,,,,,,,,,,,,564.0,650.0,,,635.0,549.0,586.0,577.0,430.0,,606.0,448.0,497.0,496.0,485.0,425.0,410.0,346.0,365.0,338.0,322.0,274.0,166.0,143.0,52.0,33.0,15.0,4.0,0.0,0.0,,,,,
LITW,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,8500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLAN,adelie penguin,,,,,,,,,,,,,,,,,,,,,15013.0,7095.0,9563.0,7688.0,6950.0,8071.0,6870.0,8559.0,8592.0,9663.0,7589.0,6820.0,7318.0,6874.0,6219.0,6000.0,6769.0,6562.0,5612.0,7093.0,5432.0,5154.0,4533.0,3877.0,3066.0,2679.0,,,,,2102.0,2793.0,,,3246.0
LLAN,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,314.0,349.0,240.0,280.0,,259.0,282.0,218.0,,58.0,81.0,37.0,,22.0,,4.0,3.0,2.0,,,,,,,,,,,,,,,,,
LLAN,gentoo penguin,,,,,,,,,,,,,,,,,,,,,3008.0,2133.0,2058.0,1922.0,,2370.0,2733.0,2609.0,2636.0,2387.0,2278.0,2235.0,3195.0,2357.0,2484.0,2168.0,1547.0,1611.0,1693.0,1629.0,1908.0,2247.0,2142.0,2499.0,2423.0,2729.0,,,,,3485.0,4814.0,,,6123.0
LLOY,chinstrap penguin,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOBO,chinstrap penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOCK,gentoo penguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0,627.0,596.0,554.0,517.0
